Experiment ID,Participant Private ID,Task Name,Trial Number,unpresented_lure,word
delay_AM,8116680,Encoding task,33,smell,nose
delay_AM,8116680,Encoding task,34,smell,breathe
delay_AM,8116680,Encoding task,35,smell,sniff
delay_AM,8116680,Encoding task,36,smell,aroma
delay_AM,8116680,Encoding task,37,smell,hear
delay_AM,8116680,Encoding task,38,smell,see
delay_AM,8116680,Encoding task,39,smell,nostril
delay_AM,8116680,Encoding task,40,smell,whiff
delay_AM,8116680,Encoding task,41,rough,smooth
delay_AM,8116680,Encoding task,42,rough,bumpy
delay_AM,8116680,Encoding task,43,rough,road
delay_AM,8116680,Encoding task,44,rough,tough
delay_AM,8116680,Encoding task,45,rough,sandpaper
delay_AM,8116680,Encoding task,46,rough,jagged
delay_AM,8116680,Encoding task,47,rough,ready
delay_AM,8116680,Encoding task,48,rough,coarse
delay_AM,8116680,Encoding task,49,rubbish,garbage
delay_AM,8116680,Encoding task,50,rubbish,waste
delay_AM,8116680,Encoding task,51,rubbish,can
delay_AM,8116680,Encoding task,52,rubbish,refuse
delay_AM,8116680,Encoding task,53,rubbish,sewage
delay_AM,8116680,Encoding task,54,rubbish,bag
delay_AM,8116680,Encoding task,55,rubbish,junk
delay_AM,8116680,Encoding task,56,rubbish,trash
delay_AM,8116680,Encoding task,57,sleep,bed
delay_AM,8116680,Encoding task,58,sleep,rest
delay_AM,8116680,Encoding task,59,sleep,awake
delay_AM,8116680,Encoding task,60,sleep,tired
delay_AM,8116680,Encoding task,61,sleep,dream
delay_AM,8116680,Encoding task,62,sleep,wake
delay_AM,8116680,Encoding task,63,sleep,snooze
delay_AM,8116680,Encoding task,64,sleep,blanket
delay_AM,8116680,Encoding task,65,needle,thread
delay_AM,8116680,Encoding task,66,needle,pin
delay_AM,8116680,Encoding task,67,needle,eye
delay_AM,8116680,Encoding task,68,needle,sewing
delay_AM,8116680,Encoding task,69,needle,sharp
delay_AM,8116680,Encoding task,70,needle,point
delay_AM,8116680,Encoding task,71,needle,prick
delay_AM,8116680,Encoding task,72,needle,thimble
delay_AM,8116680,Encoding task,73,window,door
delay_AM,8116680,Encoding task,74,window,glass
delay_AM,8116680,Encoding task,75,window,pane
delay_AM,8116680,Encoding task,76,window,shade
delay_AM,8116680,Encoding task,77,window,ledge
delay_AM,8116680,Encoding task,78,window,sill
delay_AM,8116680,Encoding task,79,window,house
delay_AM,8116680,Encoding task,80,window,open
delay_AM,8116680,Encoding task,81,soft,hard
delay_AM,8116680,Encoding task,82,soft,light
delay_AM,8116680,Encoding task,83,soft,pillow
delay_AM,8116680,Encoding task,84,soft,plush
delay_AM,8116680,Encoding task,85,soft,loud
delay_AM,8116680,Encoding task,86,soft,cotton
delay_AM,8116680,Encoding task,87,soft,fur
delay_AM,8116680,Encoding task,88,soft,touch
delay_AM,8116680,Encoding task,89,mountain,hill
delay_AM,8116680,Encoding task,90,mountain,valley
delay_AM,8116680,Encoding task,91,mountain,climb
delay_AM,8116680,Encoding task,92,mountain,summit
delay_AM,8116680,Encoding task,93,mountain,top
delay_AM,8116680,Encoding task,94,mountain,molehill
delay_AM,8116680,Encoding task,95,mountain,peak
delay_AM,8116680,Encoding task,96,mountain,plain
delay_AM,8116680,Encoding task,97,slow,fast
delay_AM,8116680,Encoding task,98,slow,lethargic
delay_AM,8116680,Encoding task,99,slow,stop
delay_AM,8116680,Encoding task,100,slow,listless
delay_AM,8116680,Encoding task,101,slow,snail
delay_AM,8116680,Encoding task,102,slow,cautious
delay_AM,8116680,Encoding task,103,slow,delay
delay_AM,8116680,Encoding task,104,slow,traffic
delay_AM,8116680,Encoding task,105,angry,mad
delay_AM,8116680,Encoding task,106,angry,fear
delay_AM,8116680,Encoding task,107,angry,hate
delay_AM,8116680,Encoding task,108,angry,rage
delay_AM,8116680,Encoding task,109,angry,temper
delay_AM,8116680,Encoding task,110,angry,fury
delay_AM,8116680,Encoding task,111,angry,ire
delay_AM,8116680,Encoding task,112,angry,wrath
delay_AM,8116680,Encoding task,113,chair,table
delay_AM,8116680,Encoding task,114,chair,sit
delay_AM,8116680,Encoding task,115,chair,legs
delay_AM,8116680,Encoding task,116,chair,seat
delay_AM,8116680,Encoding task,117,chair,couch
delay_AM,8116680,Encoding task,118,chair,desk
delay_AM,8116680,Encoding task,119,chair,recliner
delay_AM,8116680,Encoding task,120,chair,sofa
delay_AM,8116680,Encoding task,121,smoke,cigarette
delay_AM,8116680,Encoding task,122,smoke,puff
delay_AM,8116680,Encoding task,123,smoke,blaze
delay_AM,8116680,Encoding task,124,smoke,billows
delay_AM,8116680,Encoding task,125,smoke,pollution
delay_AM,8116680,Encoding task,126,smoke,ashes
delay_AM,8116680,Encoding task,127,smoke,cigar
delay_AM,8116680,Encoding task,128,smoke,chimney
delay_AM,8116680,Encoding task,129,city,town
delay_AM,8116680,Encoding task,130,city,crowded
delay_AM,8116680,Encoding task,131,city,state
delay_AM,8116680,Encoding task,132,city,capital
delay_AM,8116680,Encoding task,133,city,streets
delay_AM,8116680,Encoding task,134,city,subway
delay_AM,8116680,Encoding task,135,city,country
delay_AM,8116680,Encoding task,136,city,New York
delay_AM,8116680,Encoding task,137,cold,hot
delay_AM,8116680,Encoding task,138,cold,snow
delay_AM,8116680,Encoding task,139,cold,warm
delay_AM,8116680,Encoding task,140,cold,winter
delay_AM,8116680,Encoding task,141,cold,ice
delay_AM,8116680,Encoding task,142,cold,wet
delay_AM,8116680,Encoding task,143,cold,frigid
delay_AM,8116680,Encoding task,144,cold,chilly
delay_AM,8116680,Encoding task,145,foot,shoe
delay_AM,8116680,Encoding task,146,foot,hand
delay_AM,8116680,Encoding task,147,foot,toe
delay_AM,8116680,Encoding task,148,foot,kick
delay_AM,8116680,Encoding task,149,foot,sandals
delay_AM,8116680,Encoding task,150,foot,soccer
delay_AM,8116680,Encoding task,151,foot,yard
delay_AM,8116680,Encoding task,152,foot,walk
delay_AM,8116680,Encoding task,153,spider,web
delay_AM,8116680,Encoding task,154,spider,insect
delay_AM,8116680,Encoding task,155,spider,bug
delay_AM,8116680,Encoding task,156,spider,fright
delay_AM,8116680,Encoding task,157,spider,fly
delay_AM,8116680,Encoding task,158,spider,arachnid
delay_AM,8116680,Encoding task,159,spider,crawl
delay_AM,8116680,Encoding task,160,spider,tarantula
delay_AM,8121052,Encoding task,1,slow,fast
delay_AM,8121052,Encoding task,2,slow,lethargic
delay_AM,8121052,Encoding task,3,slow,stop
delay_AM,8121052,Encoding task,4,slow,listless
delay_AM,8121052,Encoding task,5,slow,snail
delay_AM,8121052,Encoding task,6,slow,cautious
delay_AM,8121052,Encoding task,7,slow,delay
delay_AM,8121052,Encoding task,8,slow,traffic
delay_AM,8121052,Encoding task,9,mug,mug
delay_AM,8121052,Encoding task,10,mug,saucer
delay_AM,8121052,Encoding task,11,mug,tea
delay_AM,8121052,Encoding task,12,mug,measuring
delay_AM,8121052,Encoding task,13,mug,coaster
delay_AM,8121052,Encoding task,14,mug,lid
delay_AM,8121052,Encoding task,15,mug,handle
delay_AM,8121052,Encoding task,16,mug,coffee
delay_AM,8121052,Encoding task,17,sleep,bed
delay_AM,8121052,Encoding task,18,sleep,rest
delay_AM,8121052,Encoding task,19,sleep,awake
delay_AM,8121052,Encoding task,20,sleep,tired
delay_AM,8121052,Encoding task,21,sleep,dream
delay_AM,8121052,Encoding task,22,sleep,wake
delay_AM,8121052,Encoding task,23,sleep,snooze
delay_AM,8121052,Encoding task,24,sleep,blanket
delay_AM,8121052,Encoding task,25,city,town
delay_AM,8121052,Encoding task,26,city,crowded
delay_AM,8121052,Encoding task,27,city,state
delay_AM,8121052,Encoding task,28,city,capital
delay_AM,8121052,Encoding task,29,city,streets
delay_AM,8121052,Encoding task,30,city,subway
delay_AM,8121052,Encoding task,31,city,country
delay_AM,8121052,Encoding task,32,city,New York
delay_AM,8121052,Encoding task,33,cold,hot
delay_AM,8121052,Encoding task,34,cold,snow
delay_AM,8121052,Encoding task,35,cold,warm
delay_AM,8121052,Encoding task,36,cold,winter
delay_AM,8121052,Encoding task,37,cold,ice
delay_AM,8121052,Encoding task,38,cold,wet
delay_AM,8121052,Encoding task,39,cold,frigid
delay_AM,8121052,Encoding task,40,cold,chilly
delay_AM,8121052,Encoding task,41,rubbish,garbage
delay_AM,8121052,Encoding task,42,rubbish,waste
delay_AM,8121052,Encoding task,43,rubbish,can
delay_AM,8121052,Encoding task,44,rubbish,refuse
delay_AM,8121052,Encoding task,45,rubbish,sewage
delay_AM,8121052,Encoding task,46,rubbish,bag
delay_AM,8121052,Encoding task,47,rubbish,junk
delay_AM,8121052,Encoding task,48,rubbish,trash
delay_AM,8121052,Encoding task,49,smell,nose
delay_AM,8121052,Encoding task,50,smell,breathe
delay_AM,8121052,Encoding task,51,smell,sniff
delay_AM,8121052,Encoding task,52,smell,aroma
delay_AM,8121052,Encoding task,53,smell,hear
delay_AM,8121052,Encoding task,54,smell,see
delay_AM,8121052,Encoding task,55,smell,nostril
delay_AM,8121052,Encoding task,56,smell,whiff
delay_AM,8121052,Encoding task,57,doctor,nurse
delay_AM,8121052,Encoding task,58,doctor,sick
delay_AM,8121052,Encoding task,59,doctor,lawyer
delay_AM,8121052,Encoding task,60,doctor,medicine
delay_AM,8121052,Encoding task,61,doctor,health
delay_AM,8121052,Encoding task,62,doctor,hospital
delay_AM,8121052,Encoding task,63,doctor,dentist
delay_AM,8121052,Encoding task,64,doctor,physician
delay_AM,8121052,Encoding task,65,foot,shoe
delay_AM,8121052,Encoding task,66,foot,hand
delay_AM,8121052,Encoding task,67,foot,toe
delay_AM,8121052,Encoding task,68,foot,kick
delay_AM,8121052,Encoding task,69,foot,sandals
delay_AM,8121052,Encoding task,70,foot,soccer
delay_AM,8121052,Encoding task,71,foot,yard
delay_AM,8121052,Encoding task,72,foot,walk
delay_AM,8121052,Encoding task,73,spider,web
delay_AM,8121052,Encoding task,74,spider,insect
delay_AM,8121052,Encoding task,75,spider,bug
delay_AM,8121052,Encoding task,76,spider,fright
delay_AM,8121052,Encoding task,77,spider,fly
delay_AM,8121052,Encoding task,78,spider,arachnid
delay_AM,8121052,Encoding task,79,spider,crawl
delay_AM,8121052,Encoding task,80,spider,tarantula
delay_AM,8121052,Encoding task,81,soft,hard
delay_AM,8121052,Encoding task,82,soft,light
delay_AM,8121052,Encoding task,83,soft,pillow
delay_AM,8121052,Encoding task,84,soft,plush
delay_AM,8121052,Encoding task,85,soft,loud
delay_AM,8121052,Encoding task,86,soft,cotton
delay_AM,8121052,Encoding task,87,soft,fur
delay_AM,8121052,Encoding task,88,soft,touch
delay_AM,8121052,Encoding task,89,smoke,cigarette
delay_AM,8121052,Encoding task,90,smoke,puff
delay_AM,8121052,Encoding task,91,smoke,blaze
delay_AM,8121052,Encoding task,92,smoke,billows
delay_AM,8121052,Encoding task,93,smoke,pollution
delay_AM,8121052,Encoding task,94,smoke,ashes
delay_AM,8121052,Encoding task,95,smoke,cigar
delay_AM,8121052,Encoding task,96,smoke,chimney
delay_AM,8121052,Encoding task,97,river,water
delay_AM,8121052,Encoding task,98,river,stream
delay_AM,8121052,Encoding task,99,river,lake
delay_AM,8121052,Encoding task,100,river,Thames
delay_AM,8121052,Encoding task,101,river,boat
delay_AM,8121052,Encoding task,102,river,tide
delay_AM,8121052,Encoding task,103,river,swim
delay_AM,8121052,Encoding task,104,river,flow
delay_AM,8121052,Encoding task,105,window,door
delay_AM,8121052,Encoding task,106,window,glass
delay_AM,8121052,Encoding task,107,window,pane
delay_AM,8121052,Encoding task,108,window,shade
delay_AM,8121052,Encoding task,109,window,ledge
delay_AM,8121052,Encoding task,110,window,sill
delay_AM,8121052,Encoding task,111,window,house
delay_AM,8121052,Encoding task,112,window,open
delay_AM,8121052,Encoding task,113,sweet,sour
delay_AM,8121052,Encoding task,114,sweet,candy
delay_AM,8121052,Encoding task,115,sweet,sugar
delay_AM,8121052,Encoding task,116,sweet,bitter
delay_AM,8121052,Encoding task,117,sweet,good
delay_AM,8121052,Encoding task,118,sweet,taste
delay_AM,8121052,Encoding task,119,sweet,tooth
delay_AM,8121052,Encoding task,120,sweet,nice
delay_AM,8121052,Encoding task,121,needle,thread
delay_AM,8121052,Encoding task,122,needle,pin
delay_AM,8121052,Encoding task,123,needle,eye
delay_AM,8121052,Encoding task,124,needle,sewing
delay_AM,8121052,Encoding task,125,needle,sharp
delay_AM,8121052,Encoding task,126,needle,point
delay_AM,8121052,Encoding task,127,needle,prick
delay_AM,8121052,Encoding task,128,needle,thimble
delay_AM,8121052,Encoding task,129,mountain,hill
delay_AM,8121052,Encoding task,130,mountain,valley
delay_AM,8121052,Encoding task,131,mountain,climb
delay_AM,8121052,Encoding task,132,mountain,summit
delay_AM,8121052,Encoding task,133,mountain,top
delay_AM,8121052,Encoding task,134,mountain,molehill
delay_AM,8121052,Encoding task,135,mountain,peak
delay_AM,8121052,Encoding task,136,mountain,plain
delay_AM,8121052,Encoding task,137,rough,smooth
delay_AM,8121052,Encoding task,138,rough,bumpy
delay_AM,8121052,Encoding task,139,rough,road
delay_AM,8121052,Encoding task,140,rough,tough
delay_AM,8121052,Encoding task,141,rough,sandpaper
delay_AM,8121052,Encoding task,142,rough,jagged
delay_AM,8121052,Encoding task,143,rough,ready
delay_AM,8121052,Encoding task,144,rough,coarse
delay_AM,8121052,Encoding task,145,angry,mad
delay_AM,8121052,Encoding task,146,angry,fear
delay_AM,8121052,Encoding task,147,angry,hate
delay_AM,8121052,Encoding task,148,angry,rage
delay_AM,8121052,Encoding task,149,angry,temper
delay_AM,8121052,Encoding task,150,angry,fury
delay_AM,8121052,Encoding task,151,angry,ire
delay_AM,8121052,Encoding task,152,angry,wrath
delay_AM,8121052,Encoding task,153,chair,table
delay_AM,8121052,Encoding task,154,chair,sit
delay_AM,8121052,Encoding task,155,chair,legs
delay_AM,8121052,Encoding task,156,chair,seat
delay_AM,8121052,Encoding task,157,chair,couch
delay_AM,8121052,Encoding task,158,chair,desk
delay_AM,8121052,Encoding task,159,chair,recliner
delay_AM,8121052,Encoding task,160,chair,sofa
delay_AM,8137730,Encoding task,1,rubbish,garbage
delay_AM,8137730,Encoding task,2,rubbish,waste
delay_AM,8137730,Encoding task,3,rubbish,can
delay_AM,8137730,Encoding task,4,rubbish,refuse
delay_AM,8137730,Encoding task,5,rubbish,sewage
delay_AM,8137730,Encoding task,6,rubbish,bag
delay_AM,8137730,Encoding task,7,rubbish,junk
delay_AM,8137730,Encoding task,8,rubbish,trash
delay_AM,8137730,Encoding task,9,chair,table
delay_AM,8137730,Encoding task,10,chair,sit
delay_AM,8137730,Encoding task,11,chair,legs
delay_AM,8137730,Encoding task,12,chair,seat
delay_AM,8137730,Encoding task,13,chair,couch
delay_AM,8137730,Encoding task,14,chair,desk
delay_AM,8137730,Encoding task,15,chair,recliner
delay_AM,8137730,Encoding task,16,chair,sofa
delay_AM,8137730,Encoding task,17,sweet,sour
delay_AM,8137730,Encoding task,18,sweet,candy
delay_AM,8137730,Encoding task,19,sweet,sugar
delay_AM,8137730,Encoding task,20,sweet,bitter
delay_AM,8137730,Encoding task,21,sweet,good
delay_AM,8137730,Encoding task,22,sweet,taste
delay_AM,8137730,Encoding task,23,sweet,tooth
delay_AM,8137730,Encoding task,24,sweet,nice
delay_AM,8137730,Encoding task,25,cold,hot
delay_AM,8137730,Encoding task,26,cold,snow
delay_AM,8137730,Encoding task,27,cold,warm
delay_AM,8137730,Encoding task,28,cold,winter
delay_AM,8137730,Encoding task,29,cold,ice
delay_AM,8137730,Encoding task,30,cold,wet
delay_AM,8137730,Encoding task,31,cold,frigid
delay_AM,8137730,Encoding task,32,cold,chilly
delay_AM,8137730,Encoding task,33,mug,mug
delay_AM,8137730,Encoding task,34,mug,saucer
delay_AM,8137730,Encoding task,35,mug,tea
delay_AM,8137730,Encoding task,36,mug,measuring
delay_AM,8137730,Encoding task,37,mug,coaster
delay_AM,8137730,Encoding task,38,mug,lid
delay_AM,8137730,Encoding task,39,mug,handle
delay_AM,8137730,Encoding task,40,mug,coffee
delay_AM,8137730,Encoding task,41,spider,web
delay_AM,8137730,Encoding task,42,spider,insect
delay_AM,8137730,Encoding task,43,spider,bug
delay_AM,8137730,Encoding task,44,spider,fright
delay_AM,8137730,Encoding task,45,spider,fly
delay_AM,8137730,Encoding task,46,spider,arachnid
delay_AM,8137730,Encoding task,47,spider,crawl
delay_AM,8137730,Encoding task,48,spider,tarantula
delay_AM,8137730,Encoding task,49,city,town
delay_AM,8137730,Encoding task,50,city,crowded
delay_AM,8137730,Encoding task,51,city,state
delay_AM,8137730,Encoding task,52,city,capital
delay_AM,8137730,Encoding task,53,city,streets
delay_AM,8137730,Encoding task,54,city,subway
delay_AM,8137730,Encoding task,55,city,country
delay_AM,8137730,Encoding task,56,city,New York
delay_AM,8137730,Encoding task,57,doctor,nurse
delay_AM,8137730,Encoding task,58,doctor,sick
delay_AM,8137730,Encoding task,59,doctor,lawyer
delay_AM,8137730,Encoding task,60,doctor,medicine
delay_AM,8137730,Encoding task,61,doctor,health
delay_AM,8137730,Encoding task,62,doctor,hospital
delay_AM,8137730,Encoding task,63,doctor,dentist
delay_AM,8137730,Encoding task,64,doctor,physician
delay_AM,8137730,Encoding task,65,rough,smooth
delay_AM,8137730,Encoding task,66,rough,bumpy
delay_AM,8137730,Encoding task,67,rough,road
delay_AM,8137730,Encoding task,68,rough,tough
delay_AM,8137730,Encoding task,69,rough,sandpaper
delay_AM,8137730,Encoding task,70,rough,jagged
delay_AM,8137730,Encoding task,71,rough,ready
delay_AM,8137730,Encoding task,72,rough,coarse
delay_AM,8137730,Encoding task,73,slow,fast
delay_AM,8137730,Encoding task,74,slow,lethargic
delay_AM,8137730,Encoding task,75,slow,stop
delay_AM,8137730,Encoding task,76,slow,listless
delay_AM,8137730,Encoding task,77,slow,snail
delay_AM,8137730,Encoding task,78,slow,cautious
delay_AM,8137730,Encoding task,79,slow,delay
delay_AM,8137730,Encoding task,80,slow,traffic
delay_AM,8137730,Encoding task,81,angry,mad
delay_AM,8137730,Encoding task,82,angry,fear
delay_AM,8137730,Encoding task,83,angry,hate
delay_AM,8137730,Encoding task,84,angry,rage
delay_AM,8137730,Encoding task,85,angry,temper
delay_AM,8137730,Encoding task,86,angry,fury
delay_AM,8137730,Encoding task,87,angry,ire
delay_AM,8137730,Encoding task,88,angry,wrath
delay_AM,8137730,Encoding task,89,window,door
delay_AM,8137730,Encoding task,90,window,glass
delay_AM,8137730,Encoding task,91,window,pane
delay_AM,8137730,Encoding task,92,window,shade
delay_AM,8137730,Encoding task,93,window,ledge
delay_AM,8137730,Encoding task,94,window,sill
delay_AM,8137730,Encoding task,95,window,house
delay_AM,8137730,Encoding task,96,window,open
delay_AM,8137730,Encoding task,97,soft,hard
delay_AM,8137730,Encoding task,98,soft,light
delay_AM,8137730,Encoding task,99,soft,pillow
delay_AM,8137730,Encoding task,100,soft,plush
delay_AM,8137730,Encoding task,101,soft,loud
delay_AM,8137730,Encoding task,102,soft,cotton
delay_AM,8137730,Encoding task,103,soft,fur
delay_AM,8137730,Encoding task,104,soft,touch
delay_AM,8137730,Encoding task,105,mountain,hill
delay_AM,8137730,Encoding task,106,mountain,valley
delay_AM,8137730,Encoding task,107,mountain,climb
delay_AM,8137730,Encoding task,108,mountain,summit
delay_AM,8137730,Encoding task,109,mountain,top
delay_AM,8137730,Encoding task,110,mountain,molehill
delay_AM,8137730,Encoding task,111,mountain,peak
delay_AM,8137730,Encoding task,112,mountain,plain
delay_AM,8137730,Encoding task,113,sleep,bed
delay_AM,8137730,Encoding task,114,sleep,rest
delay_AM,8137730,Encoding task,115,sleep,awake
delay_AM,8137730,Encoding task,116,sleep,tired
delay_AM,8137730,Encoding task,117,sleep,dream
delay_AM,8137730,Encoding task,118,sleep,wake
delay_AM,8137730,Encoding task,119,sleep,snooze
delay_AM,8137730,Encoding task,120,sleep,blanket
delay_AM,8137730,Encoding task,121,needle,thread
delay_AM,8137730,Encoding task,122,needle,pin
delay_AM,8137730,Encoding task,123,needle,eye
delay_AM,8137730,Encoding task,124,needle,sewing
delay_AM,8137730,Encoding task,125,needle,sharp
delay_AM,8137730,Encoding task,126,needle,point
delay_AM,8137730,Encoding task,127,needle,prick
delay_AM,8137730,Encoding task,128,needle,thimble
delay_AM,8137730,Encoding task,129,smell,nose
delay_AM,8137730,Encoding task,130,smell,breathe
delay_AM,8137730,Encoding task,131,smell,sniff
delay_AM,8137730,Encoding task,132,smell,aroma
delay_AM,8137730,Encoding task,133,smell,hear
delay_AM,8137730,Encoding task,134,smell,see
delay_AM,8137730,Encoding task,135,smell,nostril
delay_AM,8137730,Encoding task,136,smell,whiff
delay_AM,8137730,Encoding task,137,foot,shoe
delay_AM,8137730,Encoding task,138,foot,hand
delay_AM,8137730,Encoding task,139,foot,toe
delay_AM,8137730,Encoding task,140,foot,kick
delay_AM,8137730,Encoding task,141,foot,sandals
delay_AM,8137730,Encoding task,142,foot,soccer
delay_AM,8137730,Encoding task,143,foot,yard
delay_AM,8137730,Encoding task,144,foot,walk
delay_AM,8137730,Encoding task,145,river,water
delay_AM,8137730,Encoding task,146,river,stream
delay_AM,8137730,Encoding task,147,river,lake
delay_AM,8137730,Encoding task,148,river,Thames
delay_AM,8137730,Encoding task,149,river,boat
delay_AM,8137730,Encoding task,150,river,tide
delay_AM,8137730,Encoding task,151,river,swim
delay_AM,8137730,Encoding task,152,river,flow
delay_AM,8137730,Encoding task,153,smoke,cigarette
delay_AM,8137730,Encoding task,154,smoke,puff
delay_AM,8137730,Encoding task,155,smoke,blaze
delay_AM,8137730,Encoding task,156,smoke,billows
delay_AM,8137730,Encoding task,157,smoke,pollution
delay_AM,8137730,Encoding task,158,smoke,ashes
delay_AM,8137730,Encoding task,159,smoke,cigar
delay_AM,8137730,Encoding task,160,smoke,chimney
delay_AM,8137733,Encoding task,1,smoke,cigarette
delay_AM,8137733,Encoding task,2,smoke,puff
delay_AM,8137733,Encoding task,3,smoke,blaze
delay_AM,8137733,Encoding task,4,smoke,billows
delay_AM,8137733,Encoding task,5,smoke,pollution
delay_AM,8137733,Encoding task,6,smoke,ashes
delay_AM,8137733,Encoding task,7,smoke,cigar
delay_AM,8137733,Encoding task,8,smoke,chimney
delay_AM,8137733,Encoding task,9,window,door
delay_AM,8137733,Encoding task,10,window,glass
delay_AM,8137733,Encoding task,11,window,pane
delay_AM,8137733,Encoding task,12,window,shade
delay_AM,8137733,Encoding task,13,window,ledge
delay_AM,8137733,Encoding task,14,window,sill
delay_AM,8137733,Encoding task,15,window,house
delay_AM,8137733,Encoding task,16,window,open
delay_AM,8137733,Encoding task,17,rubbish,garbage
delay_AM,8137733,Encoding task,18,rubbish,waste
delay_AM,8137733,Encoding task,19,rubbish,can
delay_AM,8137733,Encoding task,20,rubbish,refuse
delay_AM,8137733,Encoding task,21,rubbish,sewage
delay_AM,8137733,Encoding task,22,rubbish,bag
delay_AM,8137733,Encoding task,23,rubbish,junk
delay_AM,8137733,Encoding task,24,rubbish,trash
delay_AM,8137733,Encoding task,25,angry,mad
delay_AM,8137733,Encoding task,26,angry,fear
delay_AM,8137733,Encoding task,27,angry,hate
delay_AM,8137733,Encoding task,28,angry,rage
delay_AM,8137733,Encoding task,29,angry,temper
delay_AM,8137733,Encoding task,30,angry,fury
delay_AM,8137733,Encoding task,31,angry,ire
delay_AM,8137733,Encoding task,32,angry,wrath
delay_AM,8137733,Encoding task,33,city,town
delay_AM,8137733,Encoding task,34,city,crowded
delay_AM,8137733,Encoding task,35,city,state
delay_AM,8137733,Encoding task,36,city,capital
delay_AM,8137733,Encoding task,37,city,streets
delay_AM,8137733,Encoding task,38,city,subway
delay_AM,8137733,Encoding task,39,city,country
delay_AM,8137733,Encoding task,40,city,New York
delay_AM,8137733,Encoding task,41,soft,hard
delay_AM,8137733,Encoding task,42,soft,light
delay_AM,8137733,Encoding task,43,soft,pillow
delay_AM,8137733,Encoding task,44,soft,plush
delay_AM,8137733,Encoding task,45,soft,loud
delay_AM,8137733,Encoding task,46,soft,cotton
delay_AM,8137733,Encoding task,47,soft,fur
delay_AM,8137733,Encoding task,48,soft,touch
delay_AM,8137733,Encoding task,49,sweet,sour
delay_AM,8137733,Encoding task,50,sweet,candy
delay_AM,8137733,Encoding task,51,sweet,sugar
delay_AM,8137733,Encoding task,52,sweet,bitter
delay_AM,8137733,Encoding task,53,sweet,good
delay_AM,8137733,Encoding task,54,sweet,taste
delay_AM,8137733,Encoding task,55,sweet,tooth
delay_AM,8137733,Encoding task,56,sweet,nice
delay_AM,8137733,Encoding task,57,cold,hot
delay_AM,8137733,Encoding task,58,cold,snow
delay_AM,8137733,Encoding task,59,cold,warm
delay_AM,8137733,Encoding task,60,cold,winter
delay_AM,8137733,Encoding task,61,cold,ice
delay_AM,8137733,Encoding task,62,cold,wet
delay_AM,8137733,Encoding task,63,cold,frigid
delay_AM,8137733,Encoding task,64,cold,chilly
delay_AM,8137733,Encoding task,65,foot,shoe
delay_AM,8137733,Encoding task,66,foot,hand
delay_AM,8137733,Encoding task,67,foot,toe
delay_AM,8137733,Encoding task,68,foot,kick
delay_AM,8137733,Encoding task,69,foot,sandals
delay_AM,8137733,Encoding task,70,foot,soccer
delay_AM,8137733,Encoding task,71,foot,yard
delay_AM,8137733,Encoding task,72,foot,walk
delay_AM,8137733,Encoding task,73,smell,nose
delay_AM,8137733,Encoding task,74,smell,breathe
delay_AM,8137733,Encoding task,75,smell,sniff
delay_AM,8137733,Encoding task,76,smell,aroma
delay_AM,8137733,Encoding task,77,smell,hear
delay_AM,8137733,Encoding task,78,smell,see
delay_AM,8137733,Encoding task,79,smell,nostril
delay_AM,8137733,Encoding task,80,smell,whiff
delay_AM,8137733,Encoding task,81,rough,smooth
delay_AM,8137733,Encoding task,82,rough,bumpy
delay_AM,8137733,Encoding task,83,rough,road
delay_AM,8137733,Encoding task,84,rough,tough
delay_AM,8137733,Encoding task,85,rough,sandpaper
delay_AM,8137733,Encoding task,86,rough,jagged
delay_AM,8137733,Encoding task,87,rough,ready
delay_AM,8137733,Encoding task,88,rough,coarse
delay_AM,8137733,Encoding task,89,river,water
delay_AM,8137733,Encoding task,90,river,stream
delay_AM,8137733,Encoding task,91,river,lake
delay_AM,8137733,Encoding task,92,river,Thames
delay_AM,8137733,Encoding task,93,river,boat
delay_AM,8137733,Encoding task,94,river,tide
delay_AM,8137733,Encoding task,95,river,swim
delay_AM,8137733,Encoding task,96,river,flow
delay_AM,8137733,Encoding task,97,mug,mug
delay_AM,8137733,Encoding task,98,mug,saucer
delay_AM,8137733,Encoding task,99,mug,tea
delay_AM,8137733,Encoding task,100,mug,measuring
delay_AM,8137733,Encoding task,101,mug,coaster
delay_AM,8137733,Encoding task,102,mug,lid
delay_AM,8137733,Encoding task,103,mug,handle
delay_AM,8137733,Encoding task,104,mug,coffee
delay_AM,8137733,Encoding task,105,chair,table
delay_AM,8137733,Encoding task,106,chair,sit
delay_AM,8137733,Encoding task,107,chair,legs
delay_AM,8137733,Encoding task,108,chair,seat
delay_AM,8137733,Encoding task,109,chair,couch
delay_AM,8137733,Encoding task,110,chair,desk
delay_AM,8137733,Encoding task,111,chair,recliner
delay_AM,8137733,Encoding task,112,chair,sofa
delay_AM,8137733,Encoding task,113,mountain,hill
delay_AM,8137733,Encoding task,114,mountain,valley
delay_AM,8137733,Encoding task,115,mountain,climb
delay_AM,8137733,Encoding task,116,mountain,summit
delay_AM,8137733,Encoding task,117,mountain,top
delay_AM,8137733,Encoding task,118,mountain,molehill
delay_AM,8137733,Encoding task,119,mountain,peak
delay_AM,8137733,Encoding task,120,mountain,plain
delay_AM,8137733,Encoding task,121,spider,web
delay_AM,8137733,Encoding task,122,spider,insect
