order,Delay,Test.Time,Participant.Private.ID,lure_word,original_response,lure_recalled
2526,delay,PM,7808292,smoke,NA,0
2527,delay,PM,7808292,sweet,NA,0
2528,delay,PM,7808292,rough,NA,0
2529,delay,PM,7808292,needle,needle,1
2530,delay,PM,7808292,rubbish,NA,0
2531,delay,PM,7808292,anger,anger,1
2532,delay,PM,7808292,soft,NA,0
2533,delay,PM,7808292,city,NA,0
2534,delay,PM,7808292,cup,NA,0
2535,delay,PM,7808292,cold,cold,1
2536,delay,PM,7808292,mountain,mountain,1
2537,delay,PM,7808292,slow,NA,0
2538,delay,PM,7808292,river,river,1
2539,delay,PM,7808292,spider,NA,0
2540,delay,PM,7808292,foot,NA,0
2541,delay,PM,7808342,window,NA,0
2542,delay,PM,7808342,sleep,NA,0
2543,delay,PM,7808342,doctor,NA,0
2544,delay,PM,7808342,smell,NA,0
2545,delay,PM,7808342,chair,NA,0
2546,delay,PM,7808342,smoke,NA,0
2547,delay,PM,7808342,sweet,NA,0
2548,delay,PM,7808342,rough,NA,0
2549,delay,PM,7808342,needle,needle,1
2550,delay,PM,7808342,rubbish,NA,0
2551,delay,PM,7808342,anger,anger,1
2552,delay,PM,7808342,soft,NA,0
2553,delay,PM,7808342,city,NA,0
2554,delay,PM,7808342,cup,NA,0
2555,delay,PM,7808342,cold,NA,0
2556,delay,PM,7808342,mountain,NA,0
2557,delay,PM,7808342,slow,NA,0
2558,delay,PM,7808342,river,NA,0
2559,delay,PM,7808342,spider,NA,0
2560,delay,PM,7808342,foot,NA,0
2561,delay,PM,7818153,window,window,1
2562,delay,PM,7818153,sleep,sleep,1
2563,delay,PM,7818153,doctor,doctor,1
2564,delay,PM,7818153,smell,NA,0
2565,delay,PM,7818153,chair,chair,1
2566,delay,PM,7818153,smoke,smoke,1
2567,delay,PM,7818153,sweet,NA,0
2568,delay,PM,7818153,rough,NA,0
2569,delay,PM,7818153,needle,NA,0
2570,delay,PM,7818153,rubbish,rubbish,1
2571,delay,PM,7818153,anger,anger,1
2572,delay,PM,7818153,soft,NA,0
2573,delay,PM,7818153,city,city,1
2574,delay,PM,7818153,cup,cup,1
2575,delay,PM,7818153,cold,cold,1
2576,delay,PM,7818153,mountain,NA,0
2577,delay,PM,7818153,slow,NA,0
2578,delay,PM,7818153,river,NA,0
2579,delay,PM,7818153,spider,spider,1
2580,delay,PM,7818153,foot,NA,0
2581,delay,PM,7817839,window,NA,0
2582,delay,PM,7817839,sleep,NA,0
2583,delay,PM,7817839,doctor,doctor,1
2584,delay,PM,7817839,smell,NA,0
2585,delay,PM,7817839,chair,chair,1
2586,delay,PM,7817839,smoke,NA,0
2587,delay,PM,7817839,sweet,NA,0
2588,delay,PM,7817839,rough,NA,0
2589,delay,PM,7817839,needle,NA,0
2590,delay,PM,7817839,rubbish,NA,0
2591,delay,PM,7817839,anger,NA,0
2592,delay,PM,7817839,soft,NA,0
2593,delay,PM,7817839,city,NA,0
2594,delay,PM,7817839,cup,NA,0
2595,delay,PM,7817839,cold,NA,0
2596,delay,PM,7817839,mountain,NA,0
2597,delay,PM,7817839,slow,NA,0
2598,delay,PM,7817839,river,NA,0
2599,delay,PM,7817839,spider,spider,1
2600,delay,PM,7817839,foot,NA,0
2601,delay,PM,7843340,window,NA,0
2602,delay,PM,7843340,sleep,NA,0
2603,delay,PM,7843340,doctor,NA,0
2604,delay,PM,7843340,smell,NA,0
2605,delay,PM,7843340,chair,NA,0
2606,delay,PM,7843340,smoke,NA,0
2607,delay,PM,7843340,sweet,NA,0
2608,delay,PM,7843340,rough,NA,0
2609,delay,PM,7843340,needle,needle,1
2610,delay,PM,7843340,rubbish,NA,0
2611,delay,PM,7843340,anger,NA,0
2612,delay,PM,7843340,soft,NA,0
2613,delay,PM,7843340,city,NA,0
2614,delay,PM,7843340,cup,NA,0
2615,delay,PM,7843340,cold,NA,0
2616,delay,PM,7843340,mountain,NA,0
2617,delay,PM,7843340,slow,NA,0
2618,delay,PM,7843340,river,NA,0
2619,delay,PM,7843340,spider,NA,0
2620,delay,PM,7843340,foot,NA,0
2621,delay,PM,7843368,window,NA,0
2622,delay,PM,7843368,sleep,NA,0
2623,delay,PM,7843368,doctor,NA,0
2624,delay,PM,7843368,smell,NA,0
2625,delay,PM,7843368,chair,NA,0
2626,delay,PM,7843368,smoke,NA,0
2627,delay,PM,7843368,sweet,NA,0
2628,delay,PM,7843368,rough,NA,0
2629,delay,PM,7843368,needle,NA,0
2630,delay,PM,7843368,rubbish,NA,0
2631,delay,PM,7843368,anger,NA,0
2632,delay,PM,7843368,soft,NA,0
2633,delay,PM,7843368,city,NA,0
2634,delay,PM,7843368,cup,NA,0
2635,delay,PM,7843368,cold,cold,1
2636,delay,PM,7843368,mountain,NA,0
2637,delay,PM,7843368,slow,slow,1
2638,delay,PM,7843368,river,NA,0
2639,delay,PM,7843368,spider,NA,0
2640,delay,PM,7843368,foot,NA,0
2641,delay,PM,7843444,window,NA,0
2642,delay,PM,7843444,sleep,NA,0
2643,delay,PM,7843444,doctor,doctor,1
2644,delay,PM,7843444,smell,NA,0
2645,delay,PM,7843444,chair,NA,0
2646,delay,PM,7843444,smoke,NA,0
2647,delay,PM,7843444,sweet,NA,0
2648,delay,PM,7843444,rough,NA,0
2649,delay,PM,7843444,needle,NA,0
2650,delay,PM,7843444,rubbish,NA,0
2651,delay,PM,7843444,anger,NA,0
2652,delay,PM,7843444,soft,NA,0
2653,delay,PM,7843444,city,NA,0
2654,delay,PM,7843444,cup,NA,0
2655,delay,PM,7843444,cold,NA,0
2656,delay,PM,7843444,mountain,NA,0
2657,delay,PM,7843444,slow,slow,1
2658,delay,PM,7843444,river,NA,0
2659,delay,PM,7843444,spider,spider,1
2660,delay,PM,7843444,foot,NA,0
2661,delay,PM,7941125,window,NA,0
2662,delay,PM,7941125,sleep,NA,0
2663,delay,PM,7941125,doctor,NA,0
2664,delay,PM,7941125,smell,NA,0
2665,delay,PM,7941125,chair,NA,0
2666,delay,PM,7941125,smoke,NA,0
2667,delay,PM,7941125,sweet,sweet,1
2668,delay,PM,7941125,rough,NA,0
2669,delay,PM,7941125,needle,needle,1
2670,delay,PM,7941125,rubbish,NA,0
2671,delay,PM,7941125,anger,NA,0
2672,delay,PM,7941125,soft,NA,0
2673,delay,PM,7941125,city,NA,0
2674,delay,PM,7941125,cup,NA,0
2675,delay,PM,7941125,cold,NA,0
2676,delay,PM,7941125,mountain,NA,0
2677,delay,PM,7941125,slow,NA,0
2678,delay,PM,7941125,river,NA,0
2679,delay,PM,7941125,spider,NA,0
2680,delay,PM,7941125,foot,NA,0
2681,delay,PM,7941639,window,NA,0
2682,delay,PM,7941639,sleep,NA,0
2683,delay,PM,7941639,doctor,NA,0
2684,delay,PM,7941639,smell,NA,0
2685,delay,PM,7941639,chair,NA,0
2686,delay,PM,7941639,smoke,NA,0
2687,delay,PM,7941639,sweet,NA,0
2688,delay,PM,7941639,rough,NA,0
2689,delay,PM,7941639,needle,NA,0
2690,delay,PM,7941639,rubbish,rubbish,1
2691,delay,PM,7941639,anger,NA,0
2692,delay,PM,7941639,soft,soft,1
2693,delay,PM,7941639,city,NA,0
2694,delay,PM,7941639,cup,NA,0
2695,delay,PM,7941639,cold,NA,0
2696,delay,PM,7941639,mountain,NA,0
2697,delay,PM,7941639,slow,NA,0
2698,delay,PM,7941639,river,NA,0
2699,delay,PM,7941639,spider,NA,0
2700,delay,PM,7941639,foot,NA,0
2701,delay,PM,7941546,window,NA,0
2702,delay,PM,7941546,sleep,NA,0
2703,delay,PM,7941546,doctor,doctor,1
2704,delay,PM,7941546,smell,NA,0
2705,delay,PM,7941546,chair,NA,0
2706,delay,PM,7941546,smoke,NA,0
2707,delay,PM,7941546,sweet,sweet,1
2708,delay,PM,7941546,rough,NA,0
2709,delay,PM,7941546,needle,NA,0
2710,delay,PM,7941546,rubbish,NA,0
2711,delay,PM,7941546,anger,NA,0
2712,delay,PM,7941546,soft,NA,0
2713,delay,PM,7941546,city,NA,0
2714,delay,PM,7941546,cup,NA,0
2715,delay,PM,7941546,cold,NA,0
2716,delay,PM,7941546,mountain,NA,0
2717,delay,PM,7941546,slow,NA,0
2718,delay,PM,7941546,river,NA,0
2719,delay,PM,7941546,spider,NA,0
2720,delay,PM,7941546,foot,NA,0
2721,delay,PM,7958123,window,window,1
2722,delay,PM,7958123,sleep,NA,0
2723,delay,PM,7958123,doctor,NA,0
2724,delay,PM,7958123,smell,NA,0
2725,delay,PM,7958123,chair,NA,0
2726,delay,PM,7958123,smoke,NA,0
2727,delay,PM,7958123,sweet,NA,0
2728,delay,PM,7958123,rough,NA,0
2729,delay,PM,7958123,needle,NA,0
2730,delay,PM,7958123,rubbish,NA,0
2731,delay,PM,7958123,anger,NA,0
2732,delay,PM,7958123,soft,NA,0
2733,delay,PM,7958123,city,NA,0
2734,delay,PM,7958123,cup,NA,0
2735,delay,PM,7958123,cold,NA,0
2736,delay,PM,7958123,mountain,NA,0
2737,delay,PM,7958123,slow,NA,0
2738,delay,PM,7958123,river,river,1
2739,delay,PM,7958123,spider,NA,0
2740,delay,PM,7958123,foot,NA,0
2741,delay,PM,7972212,window,NA,0
2742,delay,PM,7972212,sleep,NA,0
2743,delay,PM,7972212,doctor,NA,0
2744,delay,PM,7972212,smell,NA,0
2745,delay,PM,7972212,chair,chair,1
2746,delay,PM,7972212,smoke,NA,0
2747,delay,PM,7972212,sweet,NA,0
2748,delay,PM,7972212,rough,NA,0
2749,delay,PM,7972212,needle,NA,0
2750,delay,PM,7972212,rubbish,NA,0
2751,delay,PM,7972212,anger,NA,0
2752,delay,PM,7972212,soft,NA,0
2753,delay,PM,7972212,city,NA,0
2754,delay,PM,7972212,cup,NA,0
2755,delay,PM,7972212,cold,NA,0
2756,delay,PM,7972212,mountain,NA,0
2757,delay,PM,7972212,slow,NA,0
2758,delay,PM,7972212,river,NA,0
2759,delay,PM,7972212,spider,NA,0
2760,delay,PM,7972212,foot,NA,0
2761,delay,PM,7972333,window,NA,0
2762,delay,PM,7972333,sleep,NA,0
2763,delay,PM,7972333,doctor,NA,0
2764,delay,PM,7972333,smell,NA,0
2765,delay,PM,7972333,chair,NA,0
2766,delay,PM,7972333,smoke,NA,0
2767,delay,PM,7972333,sweet,NA,0
2768,delay,PM,7972333,rough,NA,0
2769,delay,PM,7972333,needle,NA,0
2770,delay,PM,7972333,rubbish,NA,0
2771,delay,PM,7972333,anger,NA,0
2772,delay,PM,7972333,soft,soft,1
2773,delay,PM,7972333,city,NA,0
2774,delay,PM,7972333,cup,NA,0
2775,delay,PM,7972333,cold,NA,0
2776,delay,PM,7972333,mountain,NA,0
2777,delay,PM,7972333,slow,NA,0
2778,delay,PM,7972333,river,NA,0
2779,delay,PM,7972333,spider,NA,0
2780,delay,PM,7972333,foot,NA,0
2781,delay,PM,7972425,window,NA,0
2782,delay,PM,7972425,sleep,NA,0
2783,delay,PM,7972425,doctor,NA,0
2784,delay,PM,7972425,smell,NA,0
2785,delay,PM,7972425,chair,NA,0
2786,delay,PM,7972425,smoke,NA,0
2787,delay,PM,7972425,sweet,NA,0
2788,delay,PM,7972425,rough,NA,0
2789,delay,PM,7972425,needle,NA,0
2790,delay,PM,7972425,rubbish,NA,0
2791,delay,PM,7972425,anger,NA,0
2792,delay,PM,7972425,soft,NA,0
2793,delay,PM,7972425,city,NA,0
2794,delay,PM,7972425,cup,NA,0
2795,delay,PM,7972425,cold,NA,0
2796,delay,PM,7972425,mountain,NA,0
2797,delay,PM,7972425,slow,NA,0
2798,delay,PM,7972425,river,NA,0
2799,delay,PM,7972425,spider,spider,1
2800,delay,PM,7972425,foot,NA,0
2801,delay,PM,7991545,window,window,1
2802,delay,PM,7991545,sleep,sleep,1
2803,delay,PM,7991545,doctor,doctor,1
2804,delay,PM,7991545,smell,NA,0
2805,delay,PM,7991545,chair,chair,1
2806,delay,PM,7991545,smoke,NA,0
2807,delay,PM,7991545,sweet,NA,0
2808,delay,PM,7991545,rough,NA,0
2809,delay,PM,7991545,needle,NA,0
2810,delay,PM,7991545,rubbish,rubbish,1
2811,delay,PM,7991545,anger,anger,1
2812,delay,PM,7991545,soft,soft,1
2813,delay,PM,7991545,city,NA,0
2814,delay,PM,7991545,cup,NA,0
2815,delay,PM,7991545,cold,NA,0
2816,delay,PM,7991545,mountain,mountain,1
2817,delay,PM,7991545,slow,NA,0
2818,delay,PM,7991545,river,river,1
2819,delay,PM,7991545,spider,NA,0
2820,delay,PM,7991545,foot,NA,0
2821,delay,PM,7991420,window,window,1
2822,delay,PM,7991420,sleep,sleep,1
2823,delay,PM,7991420,doctor,doctor,1
2824,delay,PM,7991420,smell,NA,0
2825,delay,PM,7991420,chair,chair,1
2826,delay,PM,7991420,smoke,NA,0
2827,delay,PM,7991420,sweet,NA,0
2828,delay,PM,7991420,rough,NA,0
2829,delay,PM,7991420,needle,NA,0
2830,delay,PM,7991420,rubbish,rubbish,1
2831,delay,PM,7991420,anger,NA,0
2832,delay,PM,7991420,soft,NA,0
2833,delay,PM,7991420,city,NA,0
2834,delay,PM,7991420,cup,NA,0
2835,delay,PM,7991420,cold,NA,0
2836,delay,PM,7991420,mountain,NA,0
2837,delay,PM,7991420,slow,slow,1
2838,delay,PM,7991420,river,river,1
2839,delay,PM,7991420,spider,NA,0
2840,delay,PM,7991420,foot,NA,0
2841,delay,PM,7991281,window,NA,0
2842,delay,PM,7991281,sleep,sleep,1
2843,delay,PM,7991281,doctor,NA,0
2844,delay,PM,7991281,smell,smell,1
2845,delay,PM,7991281,chair,NA,0
2846,delay,PM,7991281,smoke,NA,0
2847,delay,PM,7991281,sweet,NA,0
2848,delay,PM,7991281,rough,NA,0
2849,delay,PM,7991281,needle,NA,0
2850,delay,PM,7991281,rubbish,NA,0
2851,delay,PM,7991281,anger,NA,0
2852,delay,PM,7991281,soft,NA,0
2853,delay,PM,7991281,city,NA,0
2854,delay,PM,7991281,cup,NA,0
2855,delay,PM,7991281,cold,cold,1
2856,delay,PM,7991281,mountain,NA,0
2857,delay,PM,7991281,slow,NA,0
2858,delay,PM,7991281,river,NA,0
2859,delay,PM,7991281,spider,NA,0
2860,delay,PM,7991281,foot,NA,0
2861,delay,PM,8008847,window,NA,0
2862,delay,PM,8008847,sleep,NA,0
2863,delay,PM,8008847,doctor,NA,0
2864,delay,PM,8008847,smell,smell,1
2865,delay,PM,8008847,chair,NA,0
2866,delay,PM,8008847,smoke,NA,0
2867,delay,PM,8008847,sweet,NA,0
2868,delay,PM,8008847,rough,NA,0
2869,delay,PM,8008847,needle,NA,0
2870,delay,PM,8008847,rubbish,NA,0
2871,delay,PM,8008847,anger,NA,0
2872,delay,PM,8008847,soft,NA,0
2873,delay,PM,8008847,city,NA,0
2874,delay,PM,8008847,cup,NA,0
2875,delay,PM,8008847,cold,NA,0
2876,delay,PM,8008847,mountain,NA,0
2877,delay,PM,8008847,slow,NA,0
2878,delay,PM,8008847,river,NA,0
2879,delay,PM,8008847,spider,NA,0
2880,delay,PM,8008847,foot,NA,0
2881,delay,PM,8008502,window,window,1
2882,delay,PM,8008502,sleep,NA,0
2883,delay,PM,8008502,doctor,doctor,1
2884,delay,PM,8008502,smell,NA,0
2885,delay,PM,8008502,chair,NA,0
2886,delay,PM,8008502,smoke,NA,0
2887,delay,PM,8008502,sweet,NA,0
2888,delay,PM,8008502,rough,NA,0
2889,delay,PM,8008502,needle,NA,0
2890,delay,PM,8008502,rubbish,NA,0
2891,delay,PM,8008502,anger,NA,0
2892,delay,PM,8008502,soft,NA,0
2893,delay,PM,8008502,city,NA,0
2894,delay,PM,8008502,cup,NA,0
2895,delay,PM,8008502,cold,NA,0
2896,delay,PM,8008502,mountain,NA,0
2897,delay,PM,8008502,slow,NA,0
2898,delay,PM,8008502,river,NA,0
2899,delay,PM,8008502,spider,NA,0
2900,delay,PM,8008502,foot,NA,0
2901,delay,PM,8007862,window,NA,0
2902,delay,PM,8007862,sleep,NA,0
2903,delay,PM,8007862,doctor,doctor,1
2904,delay,PM,8007862,smell,NA,0
2905,delay,PM,8007862,chair,NA,0
2906,delay,PM,8007862,smoke,NA,0
2907,delay,PM,8007862,sweet,NA,0
2908,delay,PM,8007862,rough,NA,0
2909,delay,PM,8007862,needle,NA,0
2910,delay,PM,8007862,rubbish,NA,0
2911,delay,PM,8007862,anger,NA,0
2912,delay,PM,8007862,soft,NA,0
2913,delay,PM,8007862,city,NA,0
2914,delay,PM,8007862,cup,NA,0
2915,delay,PM,8007862,cold,NA,0
2916,delay,PM,8007862,mountain,NA,0
2917,delay,PM,8007862,slow,NA,0
2918,delay,PM,8007862,river,NA,0
2919,delay,PM,8007862,spider,NA,0
2920,delay,PM,8007862,foot,NA,0
2921,delay,PM,8008151,window,NA,0
2922,delay,PM,8008151,sleep,sleep,1
2923,delay,PM,8008151,doctor,NA,0
2924,delay,PM,8008151,smell,NA,0
2925,delay,PM,8008151,chair,NA,0
2926,delay,PM,8008151,smoke,smoke,1
2927,delay,PM,8008151,sweet,NA,0
2928,delay,PM,8008151,rough,NA,0
2929,delay,PM,8008151,needle,NA,0
2930,delay,PM,8008151,rubbish,NA,0
2931,delay,PM,8008151,anger,NA,0
2932,delay,PM,8008151,soft,NA,0
2933,delay,PM,8008151,city,city,1
2934,delay,PM,8008151,cup,NA,0
2935,delay,PM,8008151,cold,NA,0
2936,delay,PM,8008151,mountain,NA,0
2937,delay,PM,8008151,slow,NA,0
2938,delay,PM,8008151,river,river,1
2939,delay,PM,8008151,spider,NA,0
2940,delay,PM,8008151,foot,NA,0
2941,delay,PM,8007866,window,NA,0
2942,delay,PM,8007866,sleep,NA,0
2943,delay,PM,8007866,doctor,NA,0
2944,delay,PM,8007866,smell,NA,0
2945,delay,PM,8007866,chair,NA,0
2946,delay,PM,8007866,smoke,NA,0
2947,delay,PM,8007866,sweet,NA,0
2948,delay,PM,8007866,rough,rough,1
2949,delay,PM,8007866,needle,needle,1
2950,delay,PM,8007866,rubbish,NA,0
2951,delay,PM,8007866,anger,NA,0
2952,delay,PM,8007866,soft,soft,1
2953,delay,PM,8007866,city,NA,0
2954,delay,PM,8007866,cup,NA,0
2955,delay,PM,8007866,cold,cold,1
2956,delay,PM,8007866,mountain,NA,0
2957,delay,PM,8007866,slow,NA,0
2958,delay,PM,8007866,river,river,1
2959,delay,PM,8007866,spider,NA,0
2960,delay,PM,8007866,foot,NA,0
2961,delay,PM,8020508,window,NA,0
2962,delay,PM,8020508,sleep,NA,0
2963,delay,PM,8020508,doctor,NA,0
2964,delay,PM,8020508,smell,NA,0
2965,delay,PM,8020508,chair,NA,0
2966,delay,PM,8020508,smoke,NA,0
2967,delay,PM,8020508,sweet,NA,0
2968,delay,PM,8020508,rough,NA,0
2969,delay,PM,8020508,needle,NA,0
2970,delay,PM,8020508,rubbish,rubbish,1
2971,delay,PM,8020508,anger,NA,0
2972,delay,PM,8020508,soft,NA,0
2973,delay,PM,8020508,city,NA,0
2974,delay,PM,8020508,cup,NA,0
2975,delay,PM,8020508,cold,NA,0
2976,delay,PM,8020508,mountain,NA,0
2977,delay,PM,8020508,slow,NA,0
2978,delay,PM,8020508,river,NA,0
2979,delay,PM,8020508,spider,NA,0
2980,delay,PM,8020508,foot,NA,0
2981,delay,PM,8020244,window,window,1
2982,delay,PM,8020244,sleep,sleep,1
2983,delay,PM,8020244,doctor,NA,0
2984,delay,PM,8020244,smell,NA,0
2985,delay,PM,8020244,chair,chair,1
2986,delay,PM,8020244,smoke,NA,0
2987,delay,PM,8020244,sweet,NA,0
2988,delay,PM,8020244,rough,NA,0
2989,delay,PM,8020244,needle,NA,0
2990,delay,PM,8020244,rubbish,NA,0
2991,delay,PM,8020244,anger,NA,0
2992,delay,PM,8020244,soft,NA,0
2993,delay,PM,8020244,city,NA,0
2994,delay,PM,8020244,cup,NA,0
2995,delay,PM,8020244,cold,NA,0
2996,delay,PM,8020244,mountain,NA,0
2997,delay,PM,8020244,slow,NA,0
2998,delay,PM,8020244,river,NA,0
2999,delay,PM,8020244,spider,NA,0
3000,delay,PM,8020244,foot,NA,0
3001,delay,PM,8034124,window,NA,0
3002,delay,PM,8034124,sleep,NA,0
3003,delay,PM,8034124,doctor,doctor,1
3004,delay,PM,8034124,smell,NA,0
3005,delay,PM,8034124,chair,NA,0
3006,delay,PM,8034124,smoke,NA,0
3007,delay,PM,8034124,sweet,NA,0
3008,delay,PM,8034124,rough,NA,0
3009,delay,PM,8034124,needle,NA,0
3010,delay,PM,8034124,rubbish,NA,0
3011,delay,PM,8034124,anger,NA,0
3012,delay,PM,8034124,soft,NA,0
3013,delay,PM,8034124,city,NA,0
3014,delay,PM,8034124,cup,NA,0
3015,delay,PM,8034124,cold,NA,0
3016,delay,PM,8034124,mountain,NA,0
3017,delay,PM,8034124,slow,NA,0
3018,delay,PM,8034124,river,NA,0
3019,delay,PM,8034124,spider,NA,0
3020,delay,PM,8034124,foot,NA,0
3021,delay,PM,8034101,window,NA,0
3022,delay,PM,8034101,sleep,NA,0
3023,delay,PM,8034101,doctor,NA,0
3024,delay,PM,8034101,smell,NA,0
3025,delay,PM,8034101,chair,NA,0
3026,delay,PM,8034101,smoke,NA,0
3027,delay,PM,8034101,sweet,NA,0
3028,delay,PM,8034101,rough,rough,1
3029,delay,PM,8034101,needle,NA,0
3030,delay,PM,8034101,rubbish,NA,0
3031,delay,PM,8034101,anger,NA,0
3032,delay,PM,8034101,soft,soft,1
3033,delay,PM,8034101,city,NA,0
3034,delay,PM,8034101,cup,NA,0
3035,delay,PM,8034101,cold,NA,0
3036,delay,PM,8034101,mountain,NA,0
3037,delay,PM,8034101,slow,NA,0
3038,delay,PM,8034101,river,NA,0
3039,delay,PM,8034101,spider,NA,0
3040,delay,PM,8034101,foot,NA,0
3041,delay,PM,8033963,window,NA,0
3042,delay,PM,8033963,sleep,NA,0
3043,delay,PM,8033963,doctor,NA,0
3044,delay,PM,8033963,smell,NA,0
3045,delay,PM,8033963,chair,chair,1
3046,delay,PM,8033963,smoke,NA,0
3047,delay,PM,8033963,sweet,NA,0
3048,delay,PM,8033963,rough,NA,0
3049,delay,PM,8033963,needle,NA,0
3050,delay,PM,8033963,rubbish,NA,0
3051,delay,PM,8033963,anger,NA,0
3052,delay,PM,8033963,soft,NA,0
3053,delay,PM,8033963,city,NA,0
3054,delay,PM,8033963,cup,NA,0
3055,delay,PM,8033963,cold,NA,0
3056,delay,PM,8033963,mountain,NA,0
3057,delay,PM,8033963,slow,NA,0
3058,delay,PM,8033963,river,NA,0
3059,delay,PM,8033963,spider,NA,0
3060,delay,PM,8033963,foot,NA,0
3061,delay,PM,8044814,window,window,1
3062,delay,PM,8044814,sleep,NA,0
3063,delay,PM,8044814,doctor,NA,0
3064,delay,PM,8044814,smell,NA,0
3065,delay,PM,8044814,chair,NA,0
3066,delay,PM,8044814,smoke,NA,0
3067,delay,PM,8044814,sweet,NA,0
3068,delay,PM,8044814,rough,NA,0
3069,delay,PM,8044814,needle,NA,0
3070,delay,PM,8044814,rubbish,NA,0
3071,delay,PM,8044814,anger,anger,1
3072,delay,PM,8044814,soft,NA,0
3073,delay,PM,8044814,city,NA,0
3074,delay,PM,8044814,cup,NA,0
3075,delay,PM,8044814,cold,NA,0
3076,delay,PM,8044814,mountain,mountain,1
3077,delay,PM,8044814,slow,NA,0
3078,delay,PM,8044814,river,NA,0
3079,delay,PM,8044814,spider,NA,0
3080,delay,PM,8044814,foot,NA,0
3081,delay,PM,8044981,window,NA,0
3082,delay,PM,8044981,sleep,NA,0
3083,delay,PM,8044981,doctor,doctor,1
3084,delay,PM,8044981,smell,NA,0
3085,delay,PM,8044981,chair,NA,0
3086,delay,PM,8044981,smoke,NA,0
3087,delay,PM,8044981,sweet,NA,0
3088,delay,PM,8044981,rough,NA,0
3089,delay,PM,8044981,needle,NA,0
3090,delay,PM,8044981,rubbish,NA,0
3091,delay,PM,8044981,anger,NA,0
3092,delay,PM,8044981,soft,NA,0
3093,delay,PM,8044981,city,NA,0
3094,delay,PM,8044981,cup,NA,0
3095,delay,PM,8044981,cold,cold,1
3096,delay,PM,8044981,mountain,NA,0
3097,delay,PM,8044981,slow,NA,0
3098,delay,PM,8044981,river,NA,0
3099,delay,PM,8044981,spider,NA,0
3100,delay,PM,8044981,foot,NA,0
3101,delay,PM,8044712,window,NA,0
3102,delay,PM,8044712,sleep,sleep,1
3103,delay,PM,8044712,doctor,NA,0
3104,delay,PM,8044712,smell,NA,0
3105,delay,PM,8044712,chair,NA,0
3106,delay,PM,8044712,smoke,NA,0
3107,delay,PM,8044712,sweet,NA,0
3108,delay,PM,8044712,rough,NA,0
3109,delay,PM,8044712,needle,NA,0
3110,delay,PM,8044712,rubbish,NA,0
3111,delay,PM,8044712,anger,NA,0
3112,delay,PM,8044712,soft,NA,0
3113,delay,PM,8044712,city,NA,0
3114,delay,PM,8044712,cup,NA,0
3115,delay,PM,8044712,cold,cold,1
3116,delay,PM,8044712,mountain,mountain,1
3117,delay,PM,8044712,slow,NA,0
3118,delay,PM,8044712,river,NA,0
3119,delay,PM,8044712,spider,NA,0
3120,delay,PM,8044712,foot,NA,0
3121,delay,PM,8044901,window,NA,0
3122,delay,PM,8044901,sleep,NA,0
3123,delay,PM,8044901,doctor,NA,0
3124,delay,PM,8044901,smell,NA,0
3125,delay,PM,8044901,chair,NA,0
3126,delay,PM,8044901,smoke,NA,0
3127,delay,PM,8044901,sweet,NA,0
3128,delay,PM,8044901,rough,NA,0
3129,delay,PM,8044901,needle,needle,1
3130,delay,PM,8044901,rubbish,NA,0
3131,delay,PM,8044901,anger,NA,0
3132,delay,PM,8044901,soft,NA,0
3133,delay,PM,8044901,city,NA,0
3134,delay,PM,8044901,cup,cup,1
3135,delay,PM,8044901,cold,NA,0
3136,delay,PM,8044901,mountain,NA,0
3137,delay,PM,8044901,slow,NA,0
3138,delay,PM,8044901,river,NA,0
3139,delay,PM,8044901,spider,NA,0
3140,delay,PM,8044901,foot,NA,0
3141,delay,PM,8053564,window,NA,0
3142,delay,PM,8053564,sleep,NA,0
3143,delay,PM,8053564,doctor,NA,0
3144,delay,PM,8053564,smell,NA,0
3145,delay,PM,8053564,chair,NA,0
3146,delay,PM,8053564,smoke,NA,0
3147,delay,PM,8053564,sweet,NA,0
3148,delay,PM,8053564,rough,NA,0
3149,delay,PM,8053564,needle,NA,0
3150,delay,PM,8053564,rubbish,NA,0
3151,delay,PM,8053564,anger,NA,0
3152,delay,PM,8053564,soft,NA,0
3153,delay,PM,8053564,city,NA,0
3154,delay,PM,8053564,cup,NA,0
3155,delay,PM,8053564,cold,cold,1
3156,delay,PM,8053564,mountain,NA,0
3157,delay,PM,8053564,slow,NA,0
3158,delay,PM,8053564,river,NA,0
3159,delay,PM,8053564,spider,NA,0
3160,delay,PM,8053564,foot,NA,0
3161,delay,PM,8069015,window,NA,0
3162,delay,PM,8069015,sleep,NA,0
3163,delay,PM,8069015,doctor,NA,0
3164,delay,PM,8069015,smell,smell,1
3165,delay,PM,8069015,chair,NA,0
3166,delay,PM,8069015,smoke,NA,0
3167,delay,PM,8069015,sweet,NA,0
3168,delay,PM,8069015,rough,NA,0
3169,delay,PM,8069015,needle,needle,1
3170,delay,PM,8069015,rubbish,NA,0
3171,delay,PM,8069015,anger,NA,0
